Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-02,13:01:00,2052,304,237600,8600,0,0,18e3
2007-02-02,13:02:00,2046,302,237520,8600,0,0,18e3
2007-02-02,13:03:00,1966,216,237530,8200,0,0,17e3
2007-02-02,13:04:00,1666,80,237630,7e3,0,0,17e3
2007-02-02,13:05:00,1662,80,237450,7e3,0,0,18e3
2007-02-02,13:06:00,1662,80,237550,7e3,0,0,17e3
2007-02-02,13:07:00,1654,78,237130,7e3,0,0,17e3
2007-02-02,13:08:00,1650,76,236690,7e3,0,0,18e3
2007-02-02,13:09:00,1654,76,236610,7e3,0,0,17e3
2007-02-02,13:10:00,1644,74,236210,6800,0,0,17e3
2007-02-02,13:11:00,1646,76,236490,6800,0,0,17e3
2007-02-02,13:12:00,1644,76,236460,6800,0,0,17e3
2007-02-02,13:13:00,1646,76,236660,6800,0,0,18e3
2007-02-02,13:14:00,1646,76,236750,6800,0,0,17e3
2007-02-02,13:15:00,1390,80,236860,5800,0,0,17e3
2007-02-02,13:16:00,1328,82,237090,5600,0,0,17e3
2007-02-02,13:17:00,1328,82,236940,5600,0,0,17e3
2007-02-02,13:18:00,1310,54,237100,5400,0,0,18e3
2007-02-02,13:19:00,1268,0,237520,5200,0,0,17e3
2007-02-02,13:20:00,1272,0,237890,5200,0,0,17e3
2007-02-02,13:21:00,1276,0,238320,5200,0,0,18e3
2007-02-02,13:22:00,1274,0,238180,5200,0,0,17e3
2007-02-02,13:23:00,1280,0,238670,5200,0,0,17e3
2007-02-02,13:24:00,1280,0,238710,5200,0,0,18e3
2007-02-02,13:25:00,1276,0,238330,5200,0,0,17e3
2007-02-02,13:26:00,1272,0,237990,5200,0,0,18e3
2007-02-02,13:27:00,1274,0,238170,5200,0,0,17e3
2007-02-02,13:28:00,1392,114,237690,5800,0,0,17e3
2007-02-02,13:29:00,1388,116,238120,5800,0,0,18e3
2007-02-02,13:30:00,1386,116,238410,5800,0,0,17e3
2007-02-02,13:31:00,1384,116,238220,5800,0,0,18e3
2007-02-02,13:32:00,1378,116,237940,5800,0,0,17e3
2007-02-02,13:33:00,1384,118,238580,5800,0,0,17e3
2007-02-02,13:34:00,1380,116,238410,5800,0,0,18e3
2007-02-02,13:35:00,1412,152,238260,6e3,0,0,17e3
2007-02-02,13:36:00,1448,236,238140,6e3,0,1e3,18e3
2007-02-02,13:37:00,1456,236,238210,6200,0,1e3,17e3
2007-02-02,13:38:00,1456,238,238470,6200,0,1e3,17e3
2007-02-02,13:39:00,1452,236,238080,6200,0,2e3,18e3
2007-02-02,13:40:00,1442,230,237240,6e3,0,1e3,17e3
2007-02-02,13:41:00,1442,228,237e3,6e3,0,1e3,17e3
2007-02-02,13:42:00,1450,234,237840,6e3,0,2e3,18e3
2007-02-02,13:43:00,1406,172,237970,5800,0,1e3,17e3
2007-02-02,13:44:00,1356,102,237670,5600,0,2e3,17e3
2007-02-02,13:45:00,1358,104,238040,5600,0,1e3,18e3
2007-02-02,13:46:00,1356,104,237950,5600,0,1e3,17e3
2007-02-02,13:47:00,1356,104,237900,5600,0,2e3,17e3
2007-02-02,13:48:00,1354,102,237810,5600,0,1e3,18e3
2007-02-02,13:49:00,1354,104,237860,5600,0,1e3,17e3
2007-02-02,13:50:00,1378,116,237640,5800,0,2e3,17e3
2007-02-02,13:51:00,1430,204,238190,6e3,0,1e3,18e3
2007-02-02,13:52:00,1438,208,238990,6e3,0,1e3,17e3
2007-02-02,13:53:00,1436,208,238880,6e3,0,2e3,18e3
2007-02-02,13:54:00,1440,210,239340,6e3,0,1e3,17e3
2007-02-02,13:55:00,1436,208,239100,6e3,0,1e3,18e3
2007-02-02,13:56:00,1436,212,239440,6e3,0,1e3,17e3
2007-02-02,13:57:00,1434,212,239490,6e3,0,2e3,18e3
2007-02-02,13:58:00,1422,208,239110,6e3,0,1e3,17e3
2007-02-02,13:59:00,1420,208,238930,6e3,0,1e3,18e3
2007-02-02,14:00:00,1418,208,238810,6e3,0,1e3,17e3
2007-02-02,14:01:00,1438,218,240760,6e3,0,1e3,18e3
2007-02-02,14:02:00,1442,220,241140,6e3,0,2e3,18e3
2007-02-02,14:03:00,1392,140,241570,5800,0,1e3,18e3
2007-02-02,14:04:00,1388,120,242070,5600,0,1e3,18e3
2007-02-02,14:05:00,1388,120,241880,5600,0,1e3,18e3
2007-02-02,14:06:00,1338,0,242100,5400,0,1e3,17e3
2007-02-02,14:07:00,1320,0,242060,5400,0,0,18e3
2007-02-02,14:08:00,1398,76,242240,5800,0,0,18e3
2007-02-02,14:09:00,1424,130,241570,5800,0,0,18e3
2007-02-02,14:10:00,1412,130,241410,5800,0,0,18e3
2007-02-02,14:11:00,1408,128,241200,5800,0,0,18e3
2007-02-02,14:12:00,1406,128,241290,5800,0,0,18e3
2007-02-02,14:13:00,1402,126,240990,5800,0,0,18e3
2007-02-02,14:14:00,1394,124,240290,5800,0,0,17e3
2007-02-02,14:15:00,1386,122,239820,5800,0,0,18e3
2007-02-02,14:16:00,1388,122,239990,5800,0,0,18e3
2007-02-02,14:17:00,1384,122,239750,5800,0,0,17e3
2007-02-02,14:18:00,1388,122,240110,5800,0,0,18e3
2007-02-02,14:19:00,1390,124,240250,5800,0,0,17e3
2007-02-02,14:20:00,1394,126,240270,5800,0,0,18e3
2007-02-02,14:21:00,1396,126,240420,5800,0,0,18e3
2007-02-02,14:22:00,1390,126,240470,5800,0,0,18e3
2007-02-02,14:23:00,1394,126,241050,5800,0,0,17e3
2007-02-02,14:24:00,1306,0,241470,5400,0,0,18e3
2007-02-02,14:25:00,1304,0,241290,5400,0,0,18e3
2007-02-02,14:26:00,1306,0,241500,5400,0,0,18e3
2007-02-02,14:27:00,1312,0,241920,5400,0,0,18e3
2007-02-02,14:28:00,1314,0,242250,5400,0,0,18e3
2007-02-02,14:29:00,608,0,242920,3200,0,0,7e3
2007-02-02,14:30:00,234,0,242830,1e3,0,0,0
2007-02-02,14:31:00,234,0,242830,1e3,0,0,0
2007-02-02,14:32:00,236,0,243120,1e3,0,0,0
2007-02-02,14:33:00,236,0,243750,1e3,0,0,0
2007-02-02,14:34:00,296,74,243590,1400,0,0,0
2007-02-02,14:35:00,312,118,243240,1400,0,0,0
2007-02-02,14:36:00,312,116,243e3,1400,0,0,0
2007-02-02,14:37:00,312,118,243440,1400,0,0,0
2007-02-02,14:38:00,312,118,243470,1400,0,0,0
2007-02-02,14:39:00,310,118,243270,1400,0,0,0
2007-02-02,14:40:00,308,116,243040,1400,0,0,0
2007-02-02,14:41:00,306,116,242820,1400,0,0,0
2007-02-02,14:42:00,304,114,242480,1400,0,0,0
2007-02-02,14:43:00,304,116,242780,1400,0,0,0
2007-02-02,14:44:00,304,116,242930,1400,0,0,0
2007-02-02,14:45:00,304,116,242570,1400,0,0,0
2007-02-02,14:46:00,258,0,243e3,1200,0,0,0
2007-02-02,14:47:00,234,0,242860,1e3,0,0,0
2007-02-02,14:48:00,236,0,243180,1e3,0,0,0
2007-02-02,14:49:00,356,140,241720,1600,0,0,0
2007-02-02,14:50:00,342,142,242e3,1600,0,0,0
2007-02-02,14:51:00,340,144,242150,1400,0,0,0
2007-02-02,14:52:00,340,144,242580,1400,0,0,0
2007-02-02,14:53:00,336,144,242230,1400,0,0,0
2007-02-02,14:54:00,336,142,242150,1400,0,0,0
2007-02-02,14:55:00,334,144,242410,1400,0,0,0
2007-02-02,14:56:00,334,148,243150,1400,0,0,0
2007-02-02,14:57:00,334,148,243230,1400,0,0,0
2007-02-02,14:58:00,334,150,243510,1400,0,0,0
2007-02-02,14:59:00,334,152,243580,1400,0,0,0
2007-02-02,15:00:00,330,148,242890,1400,0,0,0
2007-02-02,15:01:00,330,148,242980,1400,0,0,0
2007-02-02,15:02:00,330,148,242690,1400,0,0,0
2007-02-02,15:03:00,330,146,242660,1400,0,0,0
2007-02-02,15:04:00,286,84,242510,1200,0,0,0
2007-02-02,15:05:00,234,0,242320,1e3,0,0,0
2007-02-02,15:06:00,236,0,242850,1e3,0,0,0
2007-02-02,15:07:00,236,0,242830,1e3,0,0,0
2007-02-02,15:08:00,234,0,242320,1e3,0,0,0
2007-02-02,15:09:00,234,0,242220,1e3,0,0,0
2007-02-02,15:10:00,234,0,241720,1e3,0,0,0
2007-02-02,15:11:00,234,0,241770,1e3,0,0,0
2007-02-02,15:12:00,232,0,241260,1e3,0,0,0
2007-02-02,15:13:00,232,0,241610,1e3,0,0,0
2007-02-02,15:14:00,236,0,242680,1e3,0,0,0
2007-02-02,15:15:00,234,0,242560,1e3,0,0,0
2007-02-02,15:16:00,236,0,243540,1e3,0,0,0
2007-02-02,15:17:00,278,46,242990,1400,0,0,0
2007-02-02,15:18:00,312,118,243030,1400,0,0,0
2007-02-02,15:19:00,312,114,242350,1400,0,0,0
2007-02-02,15:20:00,312,114,242310,1400,0,0,0
2007-02-02,15:21:00,312,116,242600,1400,0,0,0
2007-02-02,15:22:00,310,118,242990,1400,0,0,0
2007-02-02,15:23:00,308,114,242510,1400,0,0,0
2007-02-02,15:24:00,308,116,242590,1400,0,0,0
2007-02-02,15:25:00,394,126,242290,1800,0,0,0
2007-02-02,15:26:00,436,132,243130,2e3,0,0,0
2007-02-02,15:27:00,438,134,243430,2e3,0,0,0
2007-02-02,15:28:00,424,116,242930,2e3,0,0,0
2007-02-02,15:29:00,450,140,243e3,2e3,0,0,0
2007-02-02,15:30:00,378,162,242960,1600,0,0,0
2007-02-02,15:31:00,374,162,243090,1600,0,0,0
2007-02-02,15:32:00,372,162,242860,1600,0,0,0
2007-02-02,15:33:00,372,164,243220,1600,0,0,0
2007-02-02,15:34:00,372,160,242840,1600,0,0,0
2007-02-02,15:35:00,374,158,242400,1600,0,0,0
2007-02-02,15:36:00,372,158,242200,1600,0,0,0
2007-02-02,15:37:00,372,160,242840,1600,0,0,0
2007-02-02,15:38:00,372,162,243070,1600,0,0,0
2007-02-02,15:39:00,370,162,242780,1600,0,0,0
2007-02-02,15:40:00,362,158,242440,1600,0,0,0
2007-02-02,15:41:00,360,158,242350,1600,0,0,0
2007-02-02,15:42:00,360,158,242170,1600,0,0,0
2007-02-02,15:43:00,358,156,241890,1600,0,0,0
2007-02-02,15:44:00,338,116,242170,1600,0,0,0
2007-02-02,15:45:00,272,0,242200,1200,0,0,0
2007-02-02,15:46:00,272,0,242430,1200,0,0,0
2007-02-02,15:47:00,272,0,242620,1200,0,0,0
2007-02-02,15:48:00,274,0,242970,1200,0,0,0
2007-02-02,15:49:00,274,0,243390,1200,0,0,0
2007-02-02,15:50:00,272,0,242870,1200,0,0,0
2007-02-02,15:51:00,272,0,242330,1200,0,0,0
2007-02-02,15:52:00,272,0,242300,1200,0,0,0
2007-02-02,15:53:00,272,0,242430,1200,0,0,0
2007-02-02,15:54:00,272,0,242630,1200,0,0,0
2007-02-02,15:55:00,272,0,242440,1200,0,0,0
2007-02-02,15:56:00,270,0,241710,1200,0,0,0
2007-02-02,15:57:00,268,0,240830,1200,0,0,0
2007-02-02,15:58:00,268,0,241190,1200,0,0,0
2007-02-02,15:59:00,268,0,241410,1200,0,0,0
2007-02-02,16:00:00,266,0,241220,1200,0,0,0
2007-02-02,16:01:00,344,106,241050,1600,0,0,0
2007-02-02,16:02:00,338,124,241640,1400,0,0,0
2007-02-02,16:03:00,340,126,242150,1400,0,0,0
2007-02-02,16:04:00,340,126,241970,1400,0,0,0
2007-02-02,16:05:00,340,128,242640,1400,0,0,0
2007-02-02,16:06:00,340,130,242960,1400,0,0,0
2007-02-02,16:07:00,338,130,243030,1400,0,0,0
2007-02-02,16:08:00,338,126,242310,1400,0,0,0
2007-02-02,16:09:00,340,122,241400,1400,0,0,0
2007-02-02,16:10:00,546,364,241240,2800,0,0,0
2007-02-02,16:11:00,530,380,241420,2600,0,1e3,0
2007-02-02,16:12:00,472,304,241960,2200,0,1e3,0
2007-02-02,16:13:00,454,282,242300,2200,0,2e3,0
2007-02-02,16:14:00,448,280,241880,2200,0,1e3,0
2007-02-02,16:15:00,448,278,241680,2200,0,1e3,0
2007-02-02,16:16:00,446,276,241560,2200,0,2e3,0
2007-02-02,16:17:00,446,282,242390,2200,0,1e3,0
2007-02-02,16:18:00,444,278,241880,2200,0,2e3,0
2007-02-02,16:19:00,442,280,241920,2200,0,1e3,0
2007-02-02,16:20:00,440,276,241540,2200,0,1e3,0
2007-02-02,16:21:00,440,278,241840,2200,0,2e3,0
2007-02-02,16:22:00,438,278,241710,2200,0,1e3,0
2007-02-02,16:23:00,440,278,241570,2200,0,2e3,0
2007-02-02,16:24:00,444,278,241780,2200,0,1e3,0
2007-02-02,16:25:00,388,202,242200,1800,0,1e3,0
2007-02-02,16:26:00,344,144,241860,1600,0,1e3,0
2007-02-02,16:27:00,340,144,242170,1600,0,2e3,0
2007-02-02,16:28:00,338,142,241740,1600,0,1e3,0
2007-02-02,16:29:00,340,146,242370,1600,0,1e3,0
2007-02-02,16:30:00,340,146,242620,1600,0,2e3,0
2007-02-02,16:31:00,338,144,242180,1600,0,1e3,0
2007-02-02,16:32:00,338,144,242210,1600,0,1e3,0
2007-02-02,16:33:00,338,146,242440,1600,0,1e3,0
2007-02-02,16:34:00,336,144,241880,1600,0,2e3,0
2007-02-02,16:35:00,336,142,241630,1400,0,1e3,0
2007-02-02,16:36:00,336,144,241710,1400,0,1e3,0
2007-02-02,16:37:00,336,144,241800,1400,0,1e3,0
2007-02-02,16:38:00,336,146,242540,1600,0,1e3,0
2007-02-02,16:39:00,336,146,242610,1600,0,2e3,0
2007-02-02,16:40:00,320,118,241920,1400,0,1e3,0
2007-02-02,16:41:00,262,0,241570,1200,0,0,0
2007-02-02,16:42:00,262,0,240940,1200,0,0,0
2007-02-02,16:43:00,262,0,241530,1200,0,0,0
2007-02-02,16:44:00,262,0,241e3,1200,0,0,0
2007-02-02,16:45:00,340,106,241950,1600,0,0,0
2007-02-02,16:46:00,338,126,241690,1400,0,0,0
2007-02-02,16:47:00,342,128,242180,1400,0,0,0
2007-02-02,16:48:00,340,124,241600,1400,0,0,0
2007-02-02,16:49:00,340,126,241830,1400,0,0,0
2007-02-02,16:50:00,412,202,242e3,2e3,0,0,0
2007-02-02,16:51:00,448,264,242180,2200,0,0,0
2007-02-02,16:52:00,442,262,241950,2e3,0,0,0
2007-02-02,16:53:00,438,258,241300,2e3,0,0,0
2007-02-02,16:54:00,436,256,241180,2e3,0,0,0
2007-02-02,16:55:00,434,258,241490,2e3,0,0,0
2007-02-02,16:56:00,390,194,241390,1800,0,0,0
2007-02-02,16:57:00,364,154,241720,1600,0,0,0
2007-02-02,16:58:00,360,154,241470,1600,0,0,0
2007-02-02,16:59:00,362,156,242160,1600,0,0,0
2007-02-02,17:00:00,362,158,242500,1600,0,0,0
2007-02-02,17:01:00,362,158,242660,1600,0,0,0
2007-02-02,17:02:00,360,156,242210,1600,0,0,0
2007-02-02,17:03:00,358,156,241980,1600,0,0,0
2007-02-02,17:04:00,358,154,241890,1600,0,0,0
2007-02-02,17:05:00,356,152,241150,1600,0,0,0
2007-02-02,17:06:00,270,0,241330,1200,0,0,0
2007-02-02,17:07:00,264,0,241470,1200,0,0,0
2007-02-02,17:08:00,262,0,241350,1200,0,0,0
2007-02-02,17:09:00,264,0,241480,1200,0,0,0
2007-02-02,17:10:00,262,0,241410,1200,0,0,0
2007-02-02,17:11:00,262,0,241240,1200,0,0,0
2007-02-02,17:12:00,262,0,241190,1200,0,0,0
2007-02-02,17:13:00,264,0,241220,1200,0,0,0
2007-02-02,17:14:00,262,0,241240,1200,0,0,0
2007-02-02,17:15:00,370,0,241500,1600,0,0,0
2007-02-02,17:16:00,264,0,241230,1200,0,0,0
2007-02-02,17:17:00,264,0,240910,1200,0,0,0
2007-02-02,17:18:00,266,0,241560,1200,0,0,0
2007-02-02,17:19:00,266,0,241640,1200,0,0,0
2007-02-02,17:20:00,264,0,241320,1200,0,0,0
2007-02-02,17:21:00,526,0,240710,2200,0,0,0
2007-02-02,17:22:00,552,0,240370,2200,0,0,0
2007-02-02,17:23:00,554,0,240620,2200,0,0,0
2007-02-02,17:24:00,576,0,240430,2400,0,0,0
2007-02-02,17:25:00,656,0,240770,2600,0,0,0
2007-02-02,17:26:00,554,0,240590,2200,0,0,0
2007-02-02,17:27:00,552,0,240470,2200,0,0,0
2007-02-02,17:28:00,552,0,240650,2200,0,0,0
2007-02-02,17:29:00,634,102,240070,2800,0,0,0
2007-02-02,17:30:00,622,110,239690,2600,0,0,0
2007-02-02,17:31:00,708,200,240520,3e3,0,0,0
2007-02-02,17:32:00,736,248,240670,3200,0,0,0
2007-02-02,17:33:00,732,248,240490,3200,0,0,0
2007-02-02,17:34:00,724,242,239640,3200,0,0,0
2007-02-02,17:35:00,718,238,238840,3200,0,0,0
2007-02-02,17:36:00,716,240,239020,3200,0,0,0
2007-02-02,17:37:00,714,240,239180,3e3,0,0,0
2007-02-02,17:38:00,716,242,239310,3200,0,0,0
2007-02-02,17:39:00,718,242,239240,3200,0,0,0
2007-02-02,17:40:00,648,142,238880,2800,0,0,0
2007-02-02,17:41:00,646,138,239e3,2800,0,0,0
2007-02-02,17:42:00,646,140,239200,2800,0,0,0
2007-02-02,17:43:00,646,142,239650,2800,0,0,0
2007-02-02,17:44:00,644,140,239310,2800,0,0,0
2007-02-02,17:45:00,644,140,239180,2800,0,0,0
2007-02-02,17:46:00,620,108,238720,2600,0,0,0
2007-02-02,17:47:00,552,0,239090,2200,0,0,0
2007-02-02,17:48:00,550,0,238730,2200,0,0,0
2007-02-02,17:49:00,552,0,239550,2200,0,0,0
2007-02-02,17:50:00,552,0,239270,2200,0,0,0
2007-02-02,17:51:00,552,0,239570,2200,0,0,0
2007-02-02,17:52:00,552,0,239440,2200,0,0,0
2007-02-02,17:53:00,552,0,239750,2200,0,0,0
2007-02-02,17:54:00,556,0,239230,2200,0,0,0
2007-02-02,17:55:00,766,0,239010,3200,0,0,0
2007-02-02,17:56:00,720,0,238930,3e3,0,0,0
2007-02-02,17:57:00,666,0,238780,2800,0,0,0
2007-02-02,17:58:00,716,0,239370,3e3,0,0,0
2007-02-02,17:59:00,732,0,242490,3e3,0,0,0
2007-02-02,18:00:00,698,0,242340,2800,0,0,0
2007-02-02,18:01:00,1002,0,242340,4600,0,0,3e3
2007-02-02,18:02:00,1792,0,241600,7400,0,0,19e3
2007-02-02,18:03:00,1768,0,241140,7200,0,0,18e3
2007-02-02,18:04:00,1738,0,240260,7200,0,0,18e3
2007-02-02,18:05:00,1728,0,239990,7200,0,0,18e3
2007-02-02,18:06:00,1720,0,239670,7200,0,0,18e3
2007-02-02,18:07:00,1720,0,239820,7e3,0,0,18e3
2007-02-02,18:08:00,1862,0,24e4,7800,0,0,17e3
2007-02-02,18:09:00,2326,0,239780,9600,0,0,18e3
2007-02-02,18:10:00,2376,0,239440,1e4,0,0,18e3
2007-02-02,18:11:00,2458,0,238810,10400,0,0,17e3
2007-02-02,18:12:00,2738,94,239050,11400,0,0,18e3
2007-02-02,18:13:00,3148,160,238680,13200,0,0,17e3
2007-02-02,18:14:00,3282,198,238930,13800,0,0,18e3
2007-02-02,18:15:00,2884,200,238750,12e3,0,0,17e3
2007-02-02,18:16:00,2664,208,239600,11200,0,0,18e3
2007-02-02,18:17:00,2594,208,239460,10800,0,0,17e3
2007-02-02,18:18:00,2466,224,239630,10400,0,0,18e3
2007-02-02,18:19:00,2438,224,239040,10200,0,0,18e3
2007-02-02,18:20:00,2600,226,238640,11e3,0,0,17e3
2007-02-02,18:21:00,2078,228,239450,8800,0,0,18e3
2007-02-02,18:22:00,2072,226,239240,8800,0,0,17e3
2007-02-02,18:23:00,2074,228,239460,8800,0,0,18e3
2007-02-02,18:24:00,2064,214,239140,8600,0,0,17e3
2007-02-02,18:25:00,2006,126,239480,8400,0,0,18e3
2007-02-02,18:26:00,2004,124,239020,8400,0,0,17e3
2007-02-02,18:27:00,1970,80,238680,8200,0,0,18e3
2007-02-02,18:28:00,1898,0,238580,8e3,0,0,17e3
2007-02-02,18:29:00,1912,0,239350,8e3,0,0,18e3
2007-02-02,18:30:00,1912,0,239570,8e3,0,0,17e3
2007-02-02,18:31:00,1920,0,240060,8e3,0,0,18e3
2007-02-02,18:32:00,1906,0,239260,8e3,0,0,18e3
2007-02-02,18:33:00,1896,0,238670,8e3,0,0,17e3
2007-02-02,18:34:00,1666,0,239170,7e3,0,0,18e3
2007-02-02,18:35:00,1638,0,238780,6800,0,0,17e3
2007-02-02,18:36:00,1642,0,238900,6800,0,0,18e3
2007-02-02,18:37:00,1722,188,238710,7200,0,0,17e3
2007-02-02,18:38:00,1892,0,238630,7800,0,0,17e3
2007-02-02,18:39:00,1966,0,238640,8200,0,0,18e3
2007-02-02,18:40:00,2306,104,238340,9800,0,0,17e3
2007-02-02,18:41:00,2140,0,238980,8800,0,0,18e3
2007-02-02,18:42:00,2572,112,238280,10800,0,0,17e3
2007-02-02,18:43:00,2442,0,238750,10200,0,0,18e3
2007-02-02,18:44:00,2558,0,238010,10600,0,0,17e3
2007-02-02,18:45:00,2892,94,237610,12200,0,0,17e3
2007-02-02,18:46:00,2928,94,237510,12200,0,1e3,18e3
2007-02-02,18:47:00,2936,96,237960,12200,0,2e3,17e3
2007-02-02,18:48:00,2942,96,238280,12200,0,1e3,17e3
2007-02-02,18:49:00,2928,94,237500,12200,0,1e3,18e3
2007-02-02,18:50:00,2902,90,236430,12200,0,2e3,17e3
2007-02-02,18:51:00,2900,90,236330,12200,0,1e3,17e3
2007-02-02,18:52:00,2958,136,236840,12400,0,1e3,17e3
2007-02-02,18:53:00,2976,222,237170,12600,0,2e3,17e3
2007-02-02,18:54:00,2762,224,237180,11600,0,1e3,18e3
2007-02-02,18:55:00,3112,230,236960,13e3,0,2e3,17e3
2007-02-02,18:56:00,2910,216,236120,12400,0,1e3,17e3
2007-02-02,18:57:00,2566,222,236820,10800,0,1e3,17e3
2007-02-02,18:58:00,2738,270,236910,11600,0,2e3,17e3
2007-02-02,18:59:00,2638,324,236900,11200,0,1e3,18e3
2007-02-02,19:00:00,2646,328,237430,11200,0,1e3,17e3
2007-02-02,19:01:00,2664,322,236670,11200,0,1e3,17e3
2007-02-02,19:02:00,2600,310,234920,11e3,0,2e3,17e3
2007-02-02,19:03:00,2590,310,234660,11e3,0,1e3,17e3
2007-02-02,19:04:00,2588,310,234730,11e3,0,1e3,17e3
2007-02-02,19:05:00,2598,314,235420,11e3,0,1e3,17e3
2007-02-02,19:06:00,2584,310,234670,11e3,0,2e3,17e3
2007-02-02,19:07:00,2794,310,235170,11800,0,1e3,17e3
2007-02-02,19:08:00,2836,216,235340,12e3,0,1e3,17e3
2007-02-02,19:09:00,2508,188,235690,10600,0,1e3,17e3
2007-02-02,19:10:00,2486,150,236180,10400,0,1e3,17e3
2007-02-02,19:11:00,2422,92,236220,10200,0,2e3,17e3
2007-02-02,19:12:00,2130,92,236390,9e3,0,1e3,17e3
2007-02-02,19:13:00,1764,88,236730,7400,0,1e3,17e3
2007-02-02,19:14:00,1652,94,237630,6800,0,1e3,17e3
2007-02-02,19:15:00,1556,0,237700,6400,0,1e3,18e3
2007-02-02,19:16:00,1578,0,237130,6600,0,0,17e3
2007-02-02,19:17:00,1888,0,237900,8e3,0,0,17e3
2007-02-02,19:18:00,1714,0,238410,7200,0,0,18e3
2007-02-02,19:19:00,1724,0,239130,7200,0,0,17e3
2007-02-02,19:20:00,1728,0,239510,7200,0,0,18e3
2007-02-02,19:21:00,1822,0,239840,7600,0,0,17e3
2007-02-02,19:22:00,1898,0,239350,7800,0,0,18e3
2007-02-02,19:23:00,1966,0,239280,8200,0,0,18e3
2007-02-02,19:24:00,2040,0,238730,8400,0,0,17e3
2007-02-02,19:25:00,2032,0,238130,8400,0,0,17e3
2007-02-02,19:26:00,2030,0,238070,8400,0,0,18e3
2007-02-02,19:27:00,2022,0,237500,8400,0,0,17e3
2007-02-02,19:28:00,1888,0,237770,8e3,0,0,17e3
2007-02-02,19:29:00,1754,0,237530,7400,0,0,18e3
2007-02-02,19:30:00,1694,0,236940,7e3,0,0,17e3
2007-02-02,19:31:00,1688,0,236490,7e3,0,0,17e3
2007-02-02,19:32:00,1764,0,235900,7400,0,0,17e3
2007-02-02,19:33:00,1968,86,235630,8400,0,0,17e3
2007-02-02,19:34:00,2154,104,236380,9200,0,0,17e3
2007-02-02,19:35:00,2292,102,235720,9600,0,0,17e3
2007-02-02,19:36:00,2286,100,235510,9600,0,0,17e3
2007-02-02,19:37:00,2270,96,234790,9600,0,0,17e3
2007-02-02,19:38:00,2272,98,235070,9600,0,0,17e3
2007-02-02,19:39:00,2290,102,236270,9600,0,0,17e3
2007-02-02,19:40:00,2276,100,235680,9600,0,0,17e3
2007-02-02,19:41:00,2274,100,235670,9600,0,0,17e3
2007-02-02,19:42:00,2276,100,235940,9600,0,0,17e3
2007-02-02,19:43:00,2280,102,236250,9600,0,0,17e3
2007-02-02,19:44:00,2436,152,236580,10200,0,0,18e3
2007-02-02,19:45:00,2530,204,237200,10600,0,0,17e3
2007-02-02,19:46:00,2590,200,236240,11e3,0,0,17e3
2007-02-02,19:47:00,2576,196,235680,10800,0,0,17e3
2007-02-02,19:48:00,2548,148,235810,10800,0,0,17e3
2007-02-02,19:49:00,2550,72,236310,10800,0,0,17e3
2007-02-02,19:50:00,2520,68,235270,10600,0,0,17e3
2007-02-02,19:51:00,1878,72,236700,8e3,0,0,17e3
2007-02-02,19:52:00,1784,76,237410,7400,0,0,18e3
2007-02-02,19:53:00,1664,76,237550,7e3,0,0,17e3
2007-02-02,19:54:00,1656,76,237150,7e3,0,0,17e3
2007-02-02,19:55:00,1626,0,236770,6800,0,0,17e3
2007-02-02,19:56:00,1588,0,237080,6600,0,0,18e3
2007-02-02,19:57:00,1596,0,237810,6600,0,0,17e3
2007-02-02,19:58:00,1598,0,237950,6600,0,0,17e3
2007-02-02,19:59:00,1588,0,237090,6600,0,0,17e3
2007-02-02,20:00:00,2056,0,235870,8600,0,0,18e3
2007-02-02,20:01:00,2052,0,235710,8600,0,0,17e3
2007-02-02,20:02:00,2062,0,236340,8600,0,0,17e3
2007-02-02,20:03:00,2066,0,236100,8600,0,0,17e3
2007-02-02,20:04:00,2080,0,237100,8600,0,0,17e3
2007-02-02,20:05:00,1284,0,238480,5600,0,0,5e3
2007-02-02,20:06:00,1058,0,239880,4400,0,0,0
2007-02-02,20:07:00,1052,0,239820,4400,0,0,0
2007-02-02,20:08:00,1050,0,239410,4400,0,0,0
2007-02-02,20:09:00,1044,0,238610,4400,0,0,0
2007-02-02,20:10:00,1052,0,238780,4400,0,0,0
2007-02-02,20:11:00,1052,0,238720,4400,0,0,0
2007-02-02,20:12:00,1048,0,238380,4400,0,0,0
2007-02-02,20:13:00,1094,0,237680,4600,0,0,0
2007-02-02,20:14:00,1302,120,237660,5400,0,0,0
2007-02-02,20:15:00,844,116,238240,3600,0,0,0
2007-02-02,20:16:00,822,110,237410,3400,0,0,0
2007-02-02,20:17:00,818,110,237190,3400,0,0,0
2007-02-02,20:18:00,822,114,238330,3400,0,0,0
2007-02-02,20:19:00,828,118,239550,3400,0,0,0
2007-02-02,20:20:00,1026,112,238610,4400,0,0,0
2007-02-02,20:21:00,1332,116,238340,5600,0,0,0
2007-02-02,20:22:00,1370,116,238330,5800,0,0,0
2007-02-02,20:23:00,1326,118,238550,5600,0,0,0
2007-02-02,20:24:00,1330,118,238820,5600,0,0,0
2007-02-02,20:25:00,2318,336,238130,10400,0,0,0
2007-02-02,20:26:00,1336,124,240050,5600,0,0,0
2007-02-02,20:27:00,1334,124,239940,5600,0,0,0
2007-02-02,20:28:00,1420,222,239220,6e3,0,0,0
